가수,앨범,제목,발매년도,작사가,가사,
소녀시대,Lion Heart - The 5th Album,Green Light,2015.08.18.,Mafly,"Here I go, Here I go 저기 저 불빛들이 위험해 위험해 눈앞에 빨간 불이 아찔해 아찔해 스릴이 가득한 Drive (Drive) Three, 시동을 걸어 Two, 엔진을 밟아 One, 너를 향해서 I'm coming 아슬하게 켜진 너의 Green Light (beep beep) 우물쭈물 대는 사이 Red Light (beep beep) 다시 한 번 신호를 쏴 (beep beep) I'm coming (beep beep) I'm coming I don't wanna go, I don't wanna go, I don't wanna go without you And I don't wanna go, and I don't wanna go, and I don't wanna go without you 아무도 모르게 Turn it on (beep beep) I'm coming (beep beep ba beep beep beep) Don't know why, Don't know why 짓궂은 장난처럼 헷갈려 헷갈려 밀고 당기는 게임 흔들려 흔들려 난 그저 널 향해 Drive (Drive) Three, 시작된 질주 Two, 목표는 하나 One, 속도는 Up I'm coming 아슬하게 켜진 너의 Green Light (beep beep) 우물쭈물 대는 사이 Red Light (beep beep) 다시 한 번 신호를 쏴 (beep beep) I'm coming (beep beep) I'm coming I don't wanna go, I don't wanna go, I don't wanna go without you And I don't wanna go, and I don't wanna go, and I don't wanna go without you 아무도 모르게 Turn it on (beep beep) I'm coming (beep beep ba beep beep beep) 날 놀라게 한 Nice surprise 날 설레게 하는 네 Eyes 서로를 향한 사이엔 No brake Just drive drive drive 함께라면 언제든지 어딜 가도 언제나 Go 영원히 함께할 거라고 우린 Drive drive drive 두려움은 저기 멀리 Let go Here we go 한참 기다려온 너의 Green Light (beep beep) 망설임은 없어 No Red Light (beep beep) 나만 아는 둘만의 Sign (beep beep) I'm coming (beep beep) I'm coming I don't wanna go, I don't wanna go, I don't wanna go without you And I don't wanna go, and I don't wanna go, and I don't wanna go without you 내 맘 녹여버린 넌 Green Light (beep beep) I'm coming (Beep beep ba beep beep beep)",
소녀시대,Lion Heart - The 5th Album,Paradise ,2015.08.18.,"U.F.O (Jam Factory),Mafly","P-p-p-paradise P-p-p-paradise 날 쳐다본다, 날 불러온다 네 특유의 향기가 넌 달라, 왠지 모르게 꼭 잡은 이 손, 장난스런 Kiss 표현하려 해봐도 딱 말로는 설명 못해 어서 나를 데려가 (My boo) Ooh, ooh 너와 나의 Neverland (Woo) 마치 꿈인 것 같아 표현이 안돼 이 모든 세상은 You 오직 너란 천국에 머물고 싶어 내게만 열어줘 You Tonight 황홀한 네 품에 나를 따스히 영원히 안아줘 오직 나만의 P-p-p-paradise 특별한 사랑만을 찾았던 (찾아온 널) 애가 타는 시간 내 맘에 네가 쏟아진 순간 (넌 반짝여) 나는 달라졌어 (Let me show you) 너와 함께면 좋아 (My boo) Ooh, ooh 어떤 곳도 난 Alright (어떤 곳도 Alright) 마치 꿈인 것 같아 표현이 안돼 이 모든 세상은 You 오직 너란 천국에 머물고 싶어 내게만 열어줘 You Tonight 황홀한 네 품에 나를 따스히 영원히 안아줘 오직 나만의 P-p-p-paradise 별빛이 물든 하늘 아래 널 가득 담은 Paradise 혹시나 꿈일까 두려워져 발 끝에 닿는 모래 위에 적어둔 이름 너와 나 이대로 영원히 마치 꿈인 것 같아 표현이 안돼 이 모든 세상은 You 오직 너란 천국에 머물고 싶어 내게만 열어줘 You Tonight 황홀한 네 품에 나를 따스히 영원히 안아줘 오직 나만의 P-p-p-paradise 상상만 했던 P-p-p-paradise 내겐 유일한 P-p-p-paradise",
소녀시대,Lion Heart - The 5th Album,Check ,2015.08.18.,Mafly,"Count it down 4 3 2 Check 가까워지는 우리 Heart to heart 꿈틀거리는 내 본능은 Start 피어나 간지럽게 들킬까 아슬하게 Take a chance 너 몰래 (사로잡을래) 준비됐어 Lipstick, Check High Heels, Check Hair Style, Check (Check, check, check) 미소도, Check 향기도, Check 달콤히 (Check, check, check) 조금씩 조금씩 네게 (더 다가가) 널 감싸는 날 찾겠지 *꼭 눈감지 않아도 딱 느낌이 오지 My only one ma-a-a-an The only one ma-a-a-an 너라는 Joy, joy, joy (Check) Boy oh boy So come and get me, ma-a-a-an 조금만 더, 더 다가와줘 Come here baby, So come and come and get me Come here baby, So come and come and come, come and come and get me 화려한 조명 아래 (거울에 비춘 내가) 어제와는 너무 달라 Oh (너무나 달라) Oh 아직 놀라긴 일러 반도 못 보여준 걸 (Check, check, check) 넌 취향저격 Wooh 당한 거야 Lipstick, Check High Heels, Check Hair Style, Check (Check, check, check) 미소도, Check 향기도, Check 달콤히 (Check, check, check) 조금씩 조금씩 빠져 (넌 빠져가) 내 이름을 부르겠지 *Repeat 누가 뭐래도 난 상관없어 I just wanna be next to you 너와 함께면 I wanna go crazy Come here baby, So come and come and get me Come here baby, So come and come and come, come and come and get me *Repeat 다 말하지 않아도 딱 네 맘에 들지 My only one ma-a-a-an The only one ma-a-a-an 너라는 Joy, joy, joy (Check) Boy oh boy So come and get me ma-a-a-an 사랑을 내게 속삭여줘 Check",
소녀시대,Lion Heart - The 5th Album,Sign ,2015.08.18.,김부민,"마치 감기 같아 나 열이 나 눈을 떠봐도 잠이 깨질 않아 답답해 또 헛기침만 꿈에서도 난 널 Where R U? More and more and more Mo-mo-mo-more and more and more 입술에 묻은 솜사탕처럼 녹아버려 네 생각에 난 Sign 신호를 보내줘 Sign 네 맘을 보여줘 마치 아이 같이 떨리지 왜 도도한 척 해 사실은 반대지 괜히 한번 웃어볼까 머리 속 고민만 쌓여 가 More and more and more Mo-mo-mo-more and more and more 시선은 Ping-pong 시간만 Tick-tock 어지러워 네 눈빛이 날 *Sign 신호를 보내줘 한 걸음 다가와줘 Sign 네 맘을 보여줘 L.O.V.E. Yes, right Sign 달콤한 상상해 조금은 아슬아슬하게 Sign 감추지 말아요 More and more and more I see the light Mo-mo-mo-more and more and more And more and more and more *Repeat 망설이지 말아요 L.O.V.E. Yes, right",
소녀시대,Lion Heart - The 5th Album,예감 (Bump It),2015.08.18.,조윤경,"화창한 하늘은 눈부셨고 특별할 게 없었던 매일 같은 날에 난 어쩜 아직도 꿈 속인지 알람 소릴 기다리고 있어 Yeah, Hold up I need my girls for this 지금 모두 잠시 멈춰 Listen up 핀 조명을 내게 맞춰 Listen up 나 이것 참 유감인 걸 이 높은 힐 어쩔 거야 한 걸음 한 걸음 조심히 내딛다 만난 Lo-lo-lo-love (Ah yeah) 네가 점점 가까워져 꿈에서 본 그대론 거야 조금 더 조금 더 선명해지는 그대는 Lo-lo-lo-love (Ah yeah) Boy, 너 자꾸 웃을래 (So bad) 난 너무나 복잡해 (Ma head) 어떡하지 나 이제 (What) Lay it all on me 햇살이 내게 내리는데 지금 바람도 내 등을 떠미는데 네게 Bump it, bump it like that Bump it, bump it like that 최대한 Cool 자연스레 다가가다가 네 눈이 나를 볼 때 네게 Bump it, bump it like that Bump it, bump it like that Nananana Nananana 예감이 좋아 Nananana bump it, bump it like that (Only one) 서툴게 맨 넥타이도 귀여워서 자꾸 눈이 가네 모든 게 모든 게 너라는 옷을 입으면 Lo-lo-lo-love (Ah yeah) 전부 다 보여 주긴 싫은데 어느 새 넌 날 미소 짓게 해 너 땜에 너 땜에 절대 못 감추는 하나 Lo-lo-lo-love (Ah yeah) Boy 넌 자꾸 탐을 내 (You're so bad baby) 내 맘을 넌 탐험해 (I've ever had baby) 넌 또 쉽게 찾아 내 (Uh) Close your eyes for me 햇살이 내게 내리는데 지금 바람도 내 등을 떠미는데 네게 Bump it, bump it like that Bump it, bump it like that 최대한 Cool 자연스레 다가가다가 네 눈이 나를 볼 때 네게 Bump it, bump it like that Bump it, bump it like that Nananana Nananana 예감이 좋아 Nananana bump it, bump it like that 화창한 하늘이 더 눈부셔 특별하게 빛나는 오늘 같은 날에 난 이게 꿈이면 깨지 않길 따스한 네 품에 안겨 이젠 Lose control 내가 지금 하는 얘길 Listen up 눈빛으로 말할 테니 Listen up Yeah I'm about to throw it down so listen up 햇살이 온통 나에게로 아름다운 건 모두 다 내 곁으로 When you bump it bump it like that Bump it, bump it like that 바람은 Cool 간지럽게 우리 사이를 맴돌아 부드럽게 When you bump it bump it like that Bump it, bump it like that Nananana Nananana 예감이 좋아 Nananana bump it, bump it like that",
소녀시대,그 여름 (0805) - SM STATION,그 여름 (0805),2016.08.05,수영 (SOOYOUNG),"지나간 계절 그 사이로 새겨진 추억 그 중에도 오늘 난 널 처음 본 그날 떠올라 햇살 좋은 여름날 너의 순수한 웃음 눈부시던 그 순간이 영원이 될 줄 넌 알았을까 때론 눈물뿐인 시간도 있었지만 지난 날들보다 더 빛 날 긴 여행이 될 테니까 Sailing into the night 어둠 속에 남겨진대도 끝까지 함께 하기로 해 우린 again and again and again 난 세월이 지날수록 희미해진다 해도 지켜갈 거야 그 여름 어느 날의 약속처럼 은은한 달빛 그 아래로 부서진 파도 소리에도 지금 넌 혼자인 건 아닐까 난 불안해져 오늘 기분은 어땠는지, 무슨 일 있었는지, 괜찮은지, 네 모든 표정이 내 하루가 돼 때론 이 모든 사랑에 익숙해져서 너의 걸음이 느려진대도 난 널 기다릴 테니까 Sailing into the night 어둠뿐인 밤하늘 아래 끝이 보이지 않더라도 우린 again and again and again 난 세월이 지날수록 희미해진다 해도 멈추지 않아 그 여름 어느 날의 약속처럼 어딜 향해 가야 할지 헤매지 않아 수많은 방황 속에 선명히 반짝이던 별빛을 찾아서 떠난 긴 항해의 끝에서 저 먼 길을 돌아 다시 만난 세계는 너야 You know it’s true Stay together sailing into the night 온 바다의 깊은 어둠도 핑크 빛으로 만들어준 널 위해 again and again and again 난 세월이 지나가도 흔들리지 않을게 멈추지 않아 그 여름 찬란했던 소녀처럼 변하지 않아 매 여름 한결같던 소원처럼 약속해줘",
소녀시대,Holiday Night - The 6th Album,Holiday,2017.08.04.,"서현(SEOHYUN),?JQ,?김혜정(makeumine works)",Ho-Ho-Holiday Ho-Ho-Holiday Ho-Ho-Holiday Ho-Ho-Holiday I’m feeling good 이날을 기다려왔어 처음 만난 그 순간처럼 다시 만난 너와 나 I’m feeling cool 이제야 완벽해졌어 네 곁에 있는 이 순간 모든 게 달라졌어 Yeah Baby Baby 널 모두 보여줘 좀 더 다가올래 걸음을 옮겨 어디든 좋아 Let’s go party 타오르는 저 불빛 아래서 이젠 즐겨볼래 머리 속은 비우고 모든 걸 내게 던져 Hey 오늘이 우리 Holiday 멋진 날이 온 거야 한참 기다린 순간 Hey 특별해 우리 Holiday 너와 나만을 위한 하루가 될 수 있게 지쳤던 맘은 던져버려 여기 너와 나 함께 즐기면 돼 Ho-Ho-Holiday Ho-Ho-Holiday Ho-Ho-Holiday Ho-Ho-Holiday Volume을 높여봐 Feel the beat 지금 이 Rhythm을 느껴봐 Feeling good You know I’m hot hot hot hot 좀 더 뜨거워지는 너와 나의 Daylight Hey 모든 걸 던지고 나와 Party 이 행복이 영원할거라 믿어 Honey Baby Baby 난 멈추지 않아 계속 달려갈래 Rhythm을 따라 기분을 내봐 Shake your body 뜨거워진 이 무대 위에서 같이 놀아볼래 복잡한 건 지우고 모든 걸 내게 맡겨 Hey 오늘이 우리 Holiday 멋진 날이 온 거야 한참 기다린 순간 Hey 특별해 우리 Holiday 너와 나만을 위한 하루가 될 수 있게 지쳤던 맘은 던져버려 여기 너와 나 함께 즐기면 돼 Ho-Ho-Holiday Ho-Ho-Holiday Ho-Ho-Holiday Ho-Ho-Holiday (Hot Hot Hot) 눈부신 너와 나의 지난 얘기 (Hot Hot Hot) 더 뜨거워진 우리 사이 (Hot Hot Hot) 꼭 잡은 두 손 느껴지니 (Hot Hot Hot) Oh yeah hii hah Hey 우리들만의 Holiday 지친 하룰 벗어나 짜릿함에 날 맡겨 Hey 너무 완벽한 Holiday 오늘이 가기 전에 좀 더 즐기는 거야 이대로 맘이 가는 대로 특별한 날을 만들어 너와 나 Ho-Ho-Holiday Ho-Ho-Holiday Ho-Ho-Holiday It’s a Holiday Yeah,
소녀시대,Holiday Night - The 6th Album,All Night,2017.08.04.,KENZIE,"I like to party 아, 알고 있잖아 All Night 우린 밤새도록 Alright 웃고 놀거야 'Cause We Hot & Sweet Baby 여름의 전류 귀를 간지럽힐 때 (Alright) 네 눈에 비친 불꽃놀이 흔들릴 때 (Alright) 바보처럼 다시 널 사랑하게 돼 All Night All Night All Night 어떻게 지냈어 묻고 싶은데 넌 정말이지 좋아 보여서 나도 그냥 웃어버렸어 (Smile together) *If we get it on 사랑에 빠지면 무모한 이 입맞춤 계속되면 거짓말처럼 서로 녹아 들어 All Night All Night All Night 사랑이란 건 정해진 것 없어 흘러 넘치는 대로 가자 허니 이 밤의 Fever 흠뻑 들이마셔 All Night All Night All Night Hey check check check check it let it go 이 밤 파티 Chillin' 깊이 점점 뜨거워지고 어찌할 바를 모른 우리들도 서로를 맴돌기만 하고 있고 So drop it, just drop it on the floor 그 날과 똑같은 너만의 베이비 페이스 좋아했던 스파이시 우디 그 향기에 알 수 없는 기분 마구 끌려가네 All Night All Night All Night 이상해 더 가까워진 것 같지 참 많은 일 있었어 우리 사이 밤새 다 얘기하고 싶어 (Smile together) *REPEAT 함께라면 취한 듯 우린 붉은 석양 위를 날아 다시 사랑에 빠지자 이 밤 꼭 잡고 *REPEAT",
소녀시대,Holiday Night - The 6th Album,Girls Are Back,2017.08.04.,"조윤경,임정효","Ey, I know it's been a while I don't think we've got the girls out, woo Woo, woo, woo, woo, yeah (Uh, you feel that?) It feels good, right? Dress and Heels 다 완벽하지 은밀한 내 향기까지 온 맘이 쿵쿵대 더 다가가지 너 너 너 너 널 (향해서) All my girls 설레 온 맘이 살짝 궁금해 나 없던 밤이 얼마나 나 나 날 소원해왔는지 Show me how you do it, Show me how you do it Hey! 난 멈춰 놓은 시간을 다투고 화려하게 Show up Oh 겹쳐진 조명 속에서 숨을 깊이 들이마셔 Oh 멈춰진 세상 속에서 빛보다 더 뜨거워 넌 내 온 몸이 녹아 들어 *We gon break some hearts tonight We gon make some noise tonight Yeah 시작되는 Party night 넌 그냥 따라오면 돼 Get crazy, so crazy 또 다시 시작해 Oh 모든 게 새로워질 때 지금 네 앞에 Girls Are Back The Girls Are Back (The Girls Are Back, yo girls back) The Girls Are Back (Girls Are Back in town) 혼자 독점하고 싶지 더 반짝거리는 날 가까이 Zoom, zoom, zoom 내 맘 속까지 다 알고 싶잖아 난 너의 온 감각을 깨우고 더 사로잡고 No, no more, no 늘 같았던 이정표에선 다른 길이 내겐 없어 Oh 시간은 불꽃이 됐어 저 높이 먼 하늘에서 황홀히 날리는 걸 Oh *REPEAT Here the Girls Are Back, here the Girls Are Back 날 느껴 봐 너를 압도할, 맘을 들뜨게 할 꿈이 다가 와 너무 평범한 이 밤도 특별해지게 할 그 말 넌 알잖아 The Girls Are Back in town 모든 것이 제자리를 찾을 때 Hey 무대 위 주인공이 될 그때 Come on 기다려 왔던 소원 (준비는 끝났어 OK!) Uh 우리가 돌아왔어 Baby, come on We gon break some hearts tonight We gon make some noise tonight Yeah 시작되는 Party night 넌 그냥 따라오면 돼 Get crazy, so crazy 또 다시 놀라게 역사를 너와 만들게 달려가 전해 Girls Are Back The Girls Are Back (The Girls Are Back, girls back) The Girls Are Back Girls Are Back",
소녀시대,Holiday Night - The 6th Album,FAN ,2017.08.04.,KENZIE,"I've got love on my mind, let's turn our dreams into reality, that's right, Hey *I've got love in this faith 차오르는 Fantasies 그대에게 달려가 Right away When you get into trouble 당신 곁에 Together 난 항상 FAN인걸, 그대의 Woo, oh babe I know Diving into you 오늘 밤 샛별에 주문을 걸어 밤을 달려 너에게로 갈 수 있게 길은 험해 거칠어도 결국 우린 만날 수 있었죠 Woo 때론 어둠 속에 갇혀 한 치 앞 보이지 않는데 You can be my guiding light 당신만이 있었죠 봐, 힘이 들고 또 지칠 때 언제라도 내게 기대 편히 쉬어요 You're my shining star 그 멋진 빛 바래지 않도록 지키고 싶어 *REPEAT Woo 내 눈엔 그대만 빛났어 외로운 시간 언제나 찾아와 나의 앞을 가로막아 멈추게 해 알아 눈물쯤은 언제나 혼자만의 것이지만 Woo 그 순간이 지나가면 내 옆엔 그대가 있기에 You can be my guiding light 난 힘낼 수 있겠죠 더 사랑하고 안아줄래 나도 너의 가장 큰 힘이 될 수 있게 You're my shining star 그 환한 빛이 영원하도록 지키고 싶어 *REPEAT (Na na na na na na) I wanna be your star (Na na na na na na) Oh my love, dreams come true, on tonight 나만의 별이 돼 준 너 가보는 거야 서롤 믿잖아 You're my shining star for this night 내 손 꼭 잡아 and we stay all night You're my shining star for this night *REPEAT",
